Data Source,Region,Basin,Catchment,Site Code,Site Name,Latitude,Longitude,Datum,Sample Reference,Sampling Year,Date Time,Collection Method,Sampling Depth (m),Laboratory,Analysis Method,Analyte Group,Analyte,Operator,Value,Unit,Quality Code,Comment,Project Name,Project Description
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363148","2020-2021","10/02/2021 12:30","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl phosphorus as P","","0.18","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363148","2020-2021","10/02/2021 12:30","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total nitrogen as N","","0.69","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363148","2020-2021","10/02/2021 12:30","Manual","0.3","Chemistry Centre","Gravimetric filtration followed by combustion","Total Suspended Solids & Nutrients","Total suspended solids","","224","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363460","2020-2021","16/02/2021 15:15","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Ammonium nitrogen as N","","0.015","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363460","2020-2021","16/02/2021 15:15","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl nitrogen as N","","0.23","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363460","2020-2021","16/02/2021 15:15","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl phosphorus as P","","0.03","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363460","2020-2021","16/02/2021 15:15","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic nitrogen as N","","0.21","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363460","2020-2021","16/02/2021 15:15","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic phosphorus as P","<","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363460","2020-2021","16/02/2021 15:15","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Filterable Reactive phosphorus as P","","0.017","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363460","2020-2021","16/02/2021 15:15","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Oxidised nitrogen as N","","0.09","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363460","2020-2021","16/02/2021 15:15","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate nitrogen as N","","1.05","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363460","2020-2021","16/02/2021 15:15","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate phosphorus as P","","0.45","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363460","2020-2021","16/02/2021 15:15","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total dissolved nitrogen as N","","0.32","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363460","2020-2021","16/02/2021 15:15","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl nitrogen as N","","1.28","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363460","2020-2021","16/02/2021 15:15","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl phosphorus as P","","0.48","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363460","2020-2021","16/02/2021 15:15","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total nitrogen as N","","1.37","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363460","2020-2021","16/02/2021 15:15","Manual","0.3","Chemistry Centre","Gravimetric filtration followed by combustion","Total Suspended Solids & Nutrients","Total suspended solids","","683","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363463","2020-2021","17/02/2021 14:10","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Ammonium nitrogen as N","<","0.002","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363463","2020-2021","17/02/2021 14:10","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl nitrogen as N","","0.22","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363463","2020-2021","17/02/2021 14:10","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl phosphorus as P","","0.04","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363463","2020-2021","17/02/2021 14:10","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic nitrogen as N","","0.22","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363463","2020-2021","17/02/2021 14:10","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic phosphorus as P","","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363463","2020-2021","17/02/2021 14:10","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Filterable Reactive phosphorus as P","","0.017","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363463","2020-2021","17/02/2021 14:10","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Oxidised nitrogen as N","","0.048","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363463","2020-2021","17/02/2021 14:10","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate nitrogen as N","","2.54","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363463","2020-2021","17/02/2021 14:10","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate phosphorus as P","","1.11","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363463","2020-2021","17/02/2021 14:10","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total dissolved nitrogen as N","","0.27","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363463","2020-2021","17/02/2021 14:10","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl nitrogen as N","","2.75","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363463","2020-2021","17/02/2021 14:10","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl phosphorus as P","","1.16","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363463","2020-2021","17/02/2021 14:10","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total nitrogen as N","","2.8","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363463","2020-2021","17/02/2021 14:10","Manual","0.3","Chemistry Centre","Gravimetric filtration followed by combustion","Total Suspended Solids & Nutrients","Total suspended solids","","1280","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363465","2020-2021","18/02/2021 07:45","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Ammonium nitrogen as N","<","0.002","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363465","2020-2021","18/02/2021 07:45","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl nitrogen as N","","0.23","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363465","2020-2021","18/02/2021 07:45","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl phosphorus as P","","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363465","2020-2021","18/02/2021 07:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic nitrogen as N","","0.23","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363465","2020-2021","18/02/2021 07:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic phosphorus as P","<","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363465","2020-2021","18/02/2021 07:45","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Filterable Reactive phosphorus as P","","0.013","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363465","2020-2021","18/02/2021 07:45","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Oxidised nitrogen as N","","0.036","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363465","2020-2021","18/02/2021 07:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate nitrogen as N","","1.2","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363465","2020-2021","18/02/2021 07:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate phosphorus as P","","0.74","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363465","2020-2021","18/02/2021 07:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total dissolved nitrogen as N","","0.26","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363465","2020-2021","18/02/2021 07:45","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl nitrogen as N","","1.42","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363465","2020-2021","18/02/2021 07:45","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl phosphorus as P","","0.77","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363465","2020-2021","18/02/2021 07:45","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total nitrogen as N","","1.46","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363465","2020-2021","18/02/2021 07:45","Manual","0.3","Chemistry Centre","Gravimetric filtration followed by combustion","Total Suspended Solids & Nutrients","Total suspended solids","","770","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363488","2020-2021","20/02/2021 08:00","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Ammonium nitrogen as N","","0.004","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363488","2020-2021","20/02/2021 08:00","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl nitrogen as N","","0.21","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363488","2020-2021","20/02/2021 08:00","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl phosphorus as P","<","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363488","2020-2021","20/02/2021 08:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic nitrogen as N","","0.2","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363488","2020-2021","20/02/2021 08:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic phosphorus as P","<","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363488","2020-2021","20/02/2021 08:00","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Filterable Reactive phosphorus as P","","0.022","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363488","2020-2021","20/02/2021 08:00","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Oxidised nitrogen as N","","0.049","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363488","2020-2021","20/02/2021 08:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate nitrogen as N","","0.46","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363488","2020-2021","20/02/2021 08:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate phosphorus as P","","0.24","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363488","2020-2021","20/02/2021 08:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total dissolved nitrogen as N","","0.25","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363488","2020-2021","20/02/2021 08:00","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl nitrogen as N","","0.67","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363488","2020-2021","20/02/2021 08:00","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl phosphorus as P","","0.25","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363488","2020-2021","20/02/2021 08:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total nitrogen as N","","0.72","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363488","2020-2021","20/02/2021 08:00","Manual","0.3","Chemistry Centre","Gravimetric filtration followed by combustion","Total Suspended Solids & Nutrients","Total suspended solids","","255","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363490","2020-2021","21/02/2021 09:00","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Ammonium nitrogen as N","","0.003","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363490","2020-2021","21/02/2021 09:00","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl nitrogen as N","","0.2","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363490","2020-2021","21/02/2021 09:00","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl phosphorus as P","","0.04","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363490","2020-2021","21/02/2021 09:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic nitrogen as N","","0.2","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363490","2020-2021","21/02/2021 09:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic phosphorus as P","","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363490","2020-2021","21/02/2021 09:00","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Filterable Reactive phosphorus as P","","0.019","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363490","2020-2021","21/02/2021 09:00","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Oxidised nitrogen as N","","0.024","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363490","2020-2021","21/02/2021 09:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate nitrogen as N","","0.72","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363490","2020-2021","21/02/2021 09:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate phosphorus as P","","0.34","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363490","2020-2021","21/02/2021 09:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total dissolved nitrogen as N","","0.23","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363490","2020-2021","21/02/2021 09:00","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl nitrogen as N","","0.92","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363490","2020-2021","21/02/2021 09:00","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Total Kjeldahl phosphorus as P","","0.39","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363490","2020-2021","21/02/2021 09:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total nitrogen as N","","0.95","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363490","2020-2021","21/02/2021 09:00","Manual","0.3","Chemistry Centre","Gravimetric filtration followed by combustion","Total Suspended Solids & Nutrients","Total suspended solids","","482","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363499","2020-2021","25/02/2021 11:00","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Ammonium nitrogen as N","","0.004","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363499","2020-2021","25/02/2021 11:00","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl nitrogen as N","","0.22","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363499","2020-2021","25/02/2021 11:00","Manual","0.3","Chemistry Centre","Catalysed acidic block digestion with colorimetric segmented flow analyser finish","Total Suspended Solids & Nutrients","Dissolved Kjeldahl phosphorus as P","<","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363499","2020-2021","25/02/2021 11:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic nitrogen as N","","0.22","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363499","2020-2021","25/02/2021 11:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Dissolved organic phosphorus as P","<","0.02","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363499","2020-2021","25/02/2021 11:00","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Filterable Reactive phosphorus as P","","0.023","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363499","2020-2021","25/02/2021 11:00","Manual","0.3","Chemistry Centre","Segmented flow analysis of 0.45 micrometres filtered water samples","Total Suspended Solids & Nutrients","Oxidised nitrogen as N","","0.016","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363499","2020-2021","25/02/2021 11:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate nitrogen as N","","0.4","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363499","2020-2021","25/02/2021 11:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Particulate phosphorus as P","","0.19","Milligrams/Litre","10","","",""
"WQI","Burdekin","Burdekin","Lower Burdekin River","120002C","Burdekin River at Sellheim","-20.006256","146.439055","GDA2020","363499","2020-2021","25/02/2021 11:00","Manual","0.3","Chemistry Centre","Calculated result","Total Suspended Solids & Nutrients","Total dissolved nitrogen as N","","0.24","Milligrams/Litre","10","","",""
